District,Crop,Season,Start_Year,Area_Hectare,Production,Yield,Previous_Yield,NDVI_Mean,NDVI_Max,NDVI_Min,Weather_Months_Available,Temperature_C,TMin_C,TMax_C,Precipitation_mm_day,WindSpeed_m_s,Humidity_pct,RootSoilWetness,SurfaceSoilWetness,Irradiance_kWh_m2_day,NDVI_Mean_was_imputed,NDVI_Max_was_imputed,NDVI_Min_was_imputed,Weather_Confidence
Chhatrapati Sambhajinagar,Maize,Summer,2021,9750.0,8970.0,0.92,0.92,0.197389847912295,0.2154725655966706,0.1793071302279195,2,31.374333333333333,24.30338172043011,38.34197311827957,0.7231935483870968,2.721327956989247,34.750086021505375,0.5956451612903226,0.2723225806451613,22.74377419354839,False,False,False,low
Chhatrapati Sambhajinagar,Maize,Summer,2022,9847.5,11462.49,1.16,0.92,0.2390418458014025,0.2642559204092166,0.2138277711935886,2,32.90847849462366,24.723274193548384,40.95710752688172,0.0374354838709677,3.205387096774194,26.97506989247312,0.59,0.1355698924731183,24.541252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Moong(Green Gram),Kharif,2020,9911.95,4626.64,0.47,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Moong(Green Gram),Kharif,2021,9911.95,2576.12,0.26,0.47,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,Moong(Green Gram),Kharif,2022,11137.24,5477.3,0.49,0.26,0.45132122284481824,0.5952848209990033,0.17191963012476524,5,25.309113978494626,21.74758064516129,29.74893548387096,5.987864516129032,3.0509892473118283,80.0451935483871,0.8163612903225808,0.8050795698924731,16.306206451612905,True,False,True,medium
Chhatrapati Sambhajinagar,Moong(Green Gram),Summer,2021,21.0,3.87,0.18,,0.197389847912295,0.2154725655966706,0.1793071302279195,2,31.374333333333333,24.30338172043011,38.34197311827957,0.7231935483870968,2.721327956989247,34.750086021505375,0.5956451612903226,0.2723225806451613,22.74377419354839,False,False,False,low
Chhatrapati Sambhajinagar,Moong(Green Gram),Summer,2022,3.0,0.58,0.19,0.18,0.2390418458014025,0.2642559204092166,0.2138277711935886,2,32.90847849462366,24.723274193548384,40.95710752688172,0.0374354838709677,3.205387096774194,26.97506989247312,0.59,0.1355698924731183,24.541252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Niger seed,Kharif,2020,3.6,0.13,0.04,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Niger seed,Kharif,2021,3.6,0.43,0.12,0.04,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,Other  Rabi pulses,Rabi,2020,208.0,62.4,0.3,,0.3807211723848013,0.4748234892099104,0.3119937785084581,5,22.64851044546851,15.790939784946236,30.515770814132104,0.1526136712749616,1.596316743471582,51.42913333333335,0.6687390168970814,0.5438850998463901,17.91690168970814,False,False,False,medium
Chhatrapati Sambhajinagar,Other  Rabi pulses,Rabi,2021,181.0,44.69,0.25,0.3,0.3998992582925255,0.4371183526834348,0.3559953965038642,5,22.196676344086026,15.510888479262672,30.02824946236559,0.1863311827956989,1.8301923195084484,53.76166912442396,0.6493843317972351,0.5070268817204302,17.077683102918588,False,False,False,medium
Chhatrapati Sambhajinagar,Other  Rabi pulses,Rabi,2022,79.0,14.22,0.18,0.25,0.4163325034898789,0.4950581637397127,0.3466310466338722,5,21.944201228878647,14.92241459293395,30.280729339477727,0.2715483870967742,1.6819179723502304,50.85180337941628,0.6553119815668202,0.5327018433179724,18.437297388632874,False,False,False,medium
Chhatrapati Sambhajinagar,Other Cereals,Kharif,2020,1613.3,725.99,0.45,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Other Cereals,Kharif,2021,4617.0,2018.69,0.44,0.45,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,Other Cereals,Kharif,2022,1095.0,447.86,0.41,0.44,0.45132122284481824,0.5952848209990033,0.17191963012476524,5,25.309113978494626,21.74758064516129,29.74893548387096,5.987864516129032,3.0509892473118283,80.0451935483871,0.8163612903225808,0.8050795698924731,16.306206451612905,True,False,True,medium
Chhatrapati Sambhajinagar,Other Cereals,Rabi,2020,4375.0,1531.25,0.35,,0.3807211723848013,0.4748234892099104,0.3119937785084581,5,22.64851044546851,15.790939784946236,30.515770814132104,0.1526136712749616,1.596316743471582,51.42913333333335,0.6687390168970814,0.5438850998463901,17.91690168970814,False,False,False,medium
Chhatrapati Sambhajinagar,Other Cereals,Rabi,2021,2273.0,519.52,0.23,0.35,0.3998992582925255,0.4371183526834348,0.3559953965038642,5,22.196676344086026,15.510888479262672,30.02824946236559,0.1863311827956989,1.8301923195084484,53.76166912442396,0.6493843317972351,0.5070268817204302,17.077683102918588,False,False,False,medium
Chhatrapati Sambhajinagar,Other Cereals,Rabi,2022,944.0,141.6,0.15,0.23,0.4163325034898789,0.4950581637397127,0.3466310466338722,5,21.944201228878647,14.92241459293395,30.280729339477727,0.2715483870967742,1.6819179723502304,50.85180337941628,0.6553119815668202,0.5327018433179724,18.437297388632874,False,False,False,medium
Chhatrapati Sambhajinagar,Other Cereals,Summer,2020,7150.1,4647.57,0.65,,0.2245367127104716,0.2514230592950799,0.1976503661258634,2,32.61831720430108,24.559639784946235,40.397236559139785,0.2143064516129032,2.743849462365591,28.243446236559137,0.5946129032258065,0.2506344086021505,25.480252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Other Cereals,Summer,2021,178.0,142.4,0.8,0.65,0.197389847912295,0.2154725655966706,0.1793071302279195,2,31.374333333333333,24.30338172043011,38.34197311827957,0.7231935483870968,2.721327956989247,34.750086021505375,0.5956451612903226,0.2723225806451613,22.74377419354839,False,False,False,low
Chhatrapati Sambhajinagar,Other Cereals,Summer,2022,169.0,181.98,1.08,0.8,0.2390418458014025,0.2642559204092166,0.2138277711935886,2,32.90847849462366,24.723274193548384,40.95710752688172,0.0374354838709677,3.205387096774194,26.97506989247312,0.59,0.1355698924731183,24.541252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Other Kharif pulses,Kharif,2020,1134.0,351.54,0.31,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Other Kharif pulses,Kharif,2021,434.0,115.07,0.27,0.31,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,Other Kharif pulses,Kharif,2022,197.0,53.19,0.27,0.27,0.45132122284481824,0.5952848209990033,0.17191963012476524,5,25.309113978494626,21.74758064516129,29.74893548387096,5.987864516129032,3.0509892473118283,80.0451935483871,0.8163612903225808,0.8050795698924731,16.306206451612905,True,False,True,medium
Chhatrapati Sambhajinagar,Other Summer Pulses,Summer,2021,0.4,0.14,0.35,,0.197389847912295,0.2154725655966706,0.1793071302279195,2,31.374333333333333,24.30338172043011,38.34197311827957,0.7231935483870968,2.721327956989247,34.750086021505375,0.5956451612903226,0.2723225806451613,22.74377419354839,False,False,False,low
Chhatrapati Sambhajinagar,Other Summer Pulses,Summer,2022,170.0,92.64,0.54,0.35,0.2390418458014025,0.2642559204092166,0.2138277711935886,2,32.90847849462366,24.723274193548384,40.95710752688172,0.0374354838709677,3.205387096774194,26.97506989247312,0.59,0.1355698924731183,24.541252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Rice,Kharif,2020,0.25,0.76,3.04,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Safflower,Rabi,2020,76.43,26.05,0.34,,0.3807211723848013,0.4748234892099104,0.3119937785084581,5,22.64851044546851,15.790939784946236,30.515770814132104,0.1526136712749616,1.596316743471582,51.42913333333335,0.6687390168970814,0.5438850998463901,17.91690168970814,False,False,False,medium
Chhatrapati Sambhajinagar,Safflower,Rabi,2021,76.43,40.45,0.53,0.34,0.3998992582925255,0.4371183526834348,0.3559953965038642,5,22.196676344086026,15.510888479262672,30.02824946236559,0.1863311827956989,1.8301923195084484,53.76166912442396,0.6493843317972351,0.5070268817204302,17.077683102918588,False,False,False,medium
Chhatrapati Sambhajinagar,Safflower,Rabi,2022,85.72,42.74,0.5,0.53,0.4163325034898789,0.4950581637397127,0.3466310466338722,5,21.944201228878647,14.92241459293395,30.280729339477727,0.2715483870967742,1.6819179723502304,50.85180337941628,0.6553119815668202,0.5327018433179724,18.437297388632874,False,False,False,medium
Chhatrapati Sambhajinagar,Sesamum,Kharif,2020,182.69,54.2,0.3,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Sesamum,Kharif,2021,182.69,34.88,0.19,0.3,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,Sesamum,Kharif,2022,210.32,53.32,0.25,0.19,0.45132122284481824,0.5952848209990033,0.17191963012476524,5,25.309113978494626,21.74758064516129,29.74893548387096,5.987864516129032,3.0509892473118283,80.0451935483871,0.8163612903225808,0.8050795698924731,16.306206451612905,True,False,True,medium
Chhatrapati Sambhajinagar,Sesamum,Rabi,2020,5.0,2.32,0.46,,0.3807211723848013,0.4748234892099104,0.3119937785084581,5,22.64851044546851,15.790939784946236,30.515770814132104,0.1526136712749616,1.596316743471582,51.42913333333335,0.6687390168970814,0.5438850998463901,17.91690168970814,False,False,False,medium
Chhatrapati Sambhajinagar,Sesamum,Rabi,2021,5.0,3.57,0.71,0.46,0.3998992582925255,0.4371183526834348,0.3559953965038642,5,22.196676344086026,15.510888479262672,30.02824946236559,0.1863311827956989,1.8301923195084484,53.76166912442396,0.6493843317972351,0.5070268817204302,17.077683102918588,False,False,False,medium
Chhatrapati Sambhajinagar,Sesamum,Rabi,2022,5.13,1.72,0.34,0.71,0.4163325034898789,0.4950581637397127,0.3466310466338722,5,21.944201228878647,14.92241459293395,30.280729339477727,0.2715483870967742,1.6819179723502304,50.85180337941628,0.6553119815668202,0.5327018433179724,18.437297388632874,False,False,False,medium
Chhatrapati Sambhajinagar,Sesamum,Summer,2021,6.0,0.9,0.15,,0.197389847912295,0.2154725655966706,0.1793071302279195,2,31.374333333333333,24.30338172043011,38.34197311827957,0.7231935483870968,2.721327956989247,34.750086021505375,0.5956451612903226,0.2723225806451613,22.74377419354839,False,False,False,low
Chhatrapati Sambhajinagar,Sesamum,Summer,2022,11.0,2.0,0.18,0.15,0.2390418458014025,0.2642559204092166,0.2138277711935886,2,32.90847849462366,24.723274193548384,40.95710752688172,0.0374354838709677,3.205387096774194,26.97506989247312,0.59,0.1355698924731183,24.541252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Soyabean,Kharif,2020,16746.39,20763.89,1.24,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Soyabean,Kharif,2021,16746.39,12697.11,0.76,1.24,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,Soyabean,Kharif,2022,30417.0,23932.0,0.79,0.76,0.45132122284481824,0.5952848209990033,0.17191963012476524,5,25.309113978494626,21.74758064516129,29.74893548387096,5.987864516129032,3.0509892473118283,80.0451935483871,0.8163612903225808,0.8050795698924731,16.306206451612905,True,False,True,medium
Chhatrapati Sambhajinagar,Soyabean,Summer,2021,2952.1,2361.68,0.8,,0.197389847912295,0.2154725655966706,0.1793071302279195,2,31.374333333333333,24.30338172043011,38.34197311827957,0.7231935483870968,2.721327956989247,34.750086021505375,0.5956451612903226,0.2723225806451613,22.74377419354839,False,False,False,low
Chhatrapati Sambhajinagar,Soyabean,Summer,2022,404.0,262.6,0.65,0.8,0.2390418458014025,0.2642559204092166,0.2138277711935886,2,32.90847849462366,24.723274193548384,40.95710752688172,0.0374354838709677,3.205387096774194,26.97506989247312,0.59,0.1355698924731183,24.541252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Sugarcane,Whole Year,2020,18603.4,1442196.88,77.52,,0.3945536868415384,0.676349343127131,0.1666202471118283,12,25.10465606847114,19.594888332715364,31.39031983067606,3.2859324558151037,2.265626560375726,63.083353726362624,0.7349991966382401,0.6353179767643059,18.678340470893588,False,False,False,high
Chhatrapati Sambhajinagar,Sugarcane,Whole Year,2021,40030.0,2287961.28,57.16,77.52,0.3809559913555655,0.6520462893077795,0.1772190131377022,12,25.382532578084994,19.938214157706096,31.679165258576543,2.6473784562211984,2.3457843061955965,60.89425627240144,0.6876394649257552,0.5894091141833077,17.73066961085509,False,False,False,high
Chhatrapati Sambhajinagar,Sugarcane,Whole Year,2022,40000.0,3209600.0,80.24,57.16,0.38775483909855196,0.5952848209990033,0.17191963012476524,12,25.23935259856631,19.475924859190982,31.840814516129026,2.562634408602151,2.516081925243216,59.36894278033794,0.7113241167434715,0.5717262544802867,18.446377816180235,True,False,True,high
Chhatrapati Sambhajinagar,Sunflower,Kharif,2020,4.85,1.98,0.41,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Sunflower,Kharif,2021,4.85,1.85,0.38,0.41,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,Sunflower,Kharif,2022,2.0,1.0,0.5,0.38,0.45132122284481824,0.5952848209990033,0.17191963012476524,5,25.309113978494626,21.74758064516129,29.74893548387096,5.987864516129032,3.0509892473118283,80.0451935483871,0.8163612903225808,0.8050795698924731,16.306206451612905,True,False,True,medium
Chhatrapati Sambhajinagar,Sunflower,Rabi,2020,212.35,127.16,0.6,,0.3807211723848013,0.4748234892099104,0.3119937785084581,5,22.64851044546851,15.790939784946236,30.515770814132104,0.1526136712749616,1.596316743471582,51.42913333333335,0.6687390168970814,0.5438850998463901,17.91690168970814,False,False,False,medium
Chhatrapati Sambhajinagar,Sunflower,Rabi,2021,212.35,171.22,0.81,0.6,0.3998992582925255,0.4371183526834348,0.3559953965038642,5,22.196676344086026,15.510888479262672,30.02824946236559,0.1863311827956989,1.8301923195084484,53.76166912442396,0.6493843317972351,0.5070268817204302,17.077683102918588,False,False,False,medium
Chhatrapati Sambhajinagar,Sunflower,Rabi,2022,913.08,373.27,0.41,0.81,0.4163325034898789,0.4950581637397127,0.3466310466338722,5,21.944201228878647,14.92241459293395,30.280729339477727,0.2715483870967742,1.6819179723502304,50.85180337941628,0.6553119815668202,0.5327018433179724,18.437297388632874,False,False,False,medium
Chhatrapati Sambhajinagar,Sunflower,Summer,2020,136.0,81.44,0.6,,0.2245367127104716,0.2514230592950799,0.1976503661258634,2,32.61831720430108,24.559639784946235,40.397236559139785,0.2143064516129032,2.743849462365591,28.243446236559137,0.5946129032258065,0.2506344086021505,25.480252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Sunflower,Summer,2021,136.0,107.07,0.79,0.6,0.197389847912295,0.2154725655966706,0.1793071302279195,2,31.374333333333333,24.30338172043011,38.34197311827957,0.7231935483870968,2.721327956989247,34.750086021505375,0.5956451612903226,0.2723225806451613,22.74377419354839,False,False,False,low
Chhatrapati Sambhajinagar,Sunflower,Summer,2022,2397.0,2051.0,0.86,0.79,0.2390418458014025,0.2642559204092166,0.2138277711935886,2,32.90847849462366,24.723274193548384,40.95710752688172,0.0374354838709677,3.205387096774194,26.97506989247312,0.59,0.1355698924731183,24.541252688172044,False,False,False,low
Chhatrapati Sambhajinagar,Urad,Kharif,2020,2959.07,1425.02,0.48,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,Urad,Kharif,2021,2959.07,782.08,0.26,0.48,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,Urad,Kharif,2022,2880.02,1234.09,0.43,0.26,0.45132122284481824,0.5952848209990033,0.17191963012476524,5,25.309113978494626,21.74758064516129,29.74893548387096,5.987864516129032,3.0509892473118283,80.0451935483871,0.8163612903225808,0.8050795698924731,16.306206451612905,True,False,True,medium
Chhatrapati Sambhajinagar,Wheat,Rabi,2020,47569.98,88209.42,1.85,,0.3807211723848013,0.4748234892099104,0.3119937785084581,5,22.64851044546851,15.790939784946236,30.515770814132104,0.1526136712749616,1.596316743471582,51.42913333333335,0.6687390168970814,0.5438850998463901,17.91690168970814,False,False,False,medium
Chhatrapati Sambhajinagar,Wheat,Rabi,2021,47569.97,89950.06,1.89,1.85,0.3998992582925255,0.4371183526834348,0.3559953965038642,5,22.196676344086026,15.510888479262672,30.02824946236559,0.1863311827956989,1.8301923195084484,53.76166912442396,0.6493843317972351,0.5070268817204302,17.077683102918588,False,False,False,medium
Chhatrapati Sambhajinagar,Wheat,Rabi,2022,44924.32,70616.54,1.57,1.89,0.4163325034898789,0.4950581637397127,0.3466310466338722,5,21.944201228878647,14.92241459293395,30.280729339477727,0.2715483870967742,1.6819179723502304,50.85180337941628,0.6553119815668202,0.5327018433179724,18.437297388632874,False,False,False,medium
Chhatrapati Sambhajinagar,other oilseeds,Kharif,2020,614.5,153.63,0.25,,0.4483497192070821,0.676349343127131,0.1666202471118283,5,25.47366021505376,22.22800860215054,29.50941075268817,7.544356989247312,2.4885118279569896,82.94974623655915,0.8543956989247311,0.864458064516129,16.70028387096774,False,False,False,medium
Chhatrapati Sambhajinagar,other oilseeds,Kharif,2021,285.0,46.0,0.16,0.25,0.4542927264825543,0.6520462893077795,0.1772190131377022,5,25.614673118279576,21.934638709677422,30.33091182795699,5.809797849462366,2.876711827956989,79.03306451612903,0.7599849462365593,0.7792365591397848,16.508006451612903,False,False,False,medium
Chhatrapati Sambhajinagar,other oilseeds,Kharif,2022,103.0,21.63,0.21,0.16,0.45132122284481824,0.5952848209990033,0.17191963012476524,5,25.309113978494626,21.74758064516129,29.74893548387096,5.987864516129032,3.0509892473118283,80.0451935483871,0.8163612903225808,0.8050795698924731,16.306206451612905,True,False,True,medium
Chhatrapati Sambhajinagar,other oilseeds,Rabi,2020,990.0,198.0,0.2,,0.3807211723848013,0.4748234892099104,0.3119937785084581,5,22.64851044546851,15.790939784946236,30.515770814132104,0.1526136712749616,1.596316743471582,51.42913333333335,0.6687390168970814,0.5438850998463901,17.91690168970814,False,False,False,medium
Chhatrapati Sambhajinagar,other oilseeds,Rabi,2021,1676.8,335.36,0.2,0.2,0.3998992582925255,0.4371183526834348,0.3559953965038642,5,22.196676344086026,15.510888479262672,30.02824946236559,0.1863311827956989,1.8301923195084484,53.76166912442396,0.6493843317972351,0.5070268817204302,17.077683102918588,False,False,False,medium
Chhatrapati Sambhajinagar,other oilseeds,Rabi,2022,156.2,35.93,0.23,0.2,0.4163325034898789,0.4950581637397127,0.3466310466338722,5,21.944201228878647,14.92241459293395,30.280729339477727,0.2715483870967742,1.6819179723502304,50.85180337941628,0.6553119815668202,0.5327018433179724,18.437297388632874,False,False,False,medium
Chhatrapati Sambhajinagar,other oilseeds,Summer,2020,778.4,339.38,0.44,,0.2245367127104716,0.2514230592950799,0.1976503661258634,2,32.61831720430108,24.559639784946235,40.397236559139785,0.2143064516129032,2.743849462365591,28.243446236559137,0.5946129032258065,0.2506344086021505,25.480252688172044,False,False,False,low
Chhatrapati Sambhajinagar,other oilseeds,Summer,2022,113.0,49.27,0.44,0.44,0.2390418458014025,0.2642559204092166,0.2138277711935886,2,32.90847849462366,24.723274193548384,40.95710752688172,0.0374354838709677,3.205387096774194,26.97506989247312,0.59,0.1355698924731183,24.541252688172044,False,False,False,low
Dharashiv,Arhar/Tur,Kharif,2020,69376.95,65014.01,0.94,,0.3748047862927396,0.5162427320605066,0.3020375673432887,5,25.491440860215057,22.07884731182796,29.849886021505377,6.656531182795699,2.993180645161291,80.94015268817205,0.8152903225806453,0.8303956989247311,16.713539784946235,True,False,True,medium
Dharashiv,Arhar/Tur,Kharif,2021,69628.55,49450.19,0.71,0.94,0.3748047862927396,0.4544701627243139,0.3020375673432887,5,25.363744086021505,21.72902580645161,29.986812903225804,5.767150537634409,3.183303225806451,79.15284516129032,0.780810752688172,0.7985354838709677,17.072113978494624,False,False,False,medium
Dharashiv,Arhar/Tur,Kharif,2022,41972.0,26094.0,0.62,0.71,0.3748047862927396,0.5867573679576936,0.3020375673432887,5,25.25835913978495,21.554636559139787,29.94868172043011,5.762812903225806,3.173763440860216,78.58325161290323,0.8040408602150538,0.7990086021505377,16.74376559139785,True,False,True,medium
Dharashiv,Bajra,Kharif,2020,7314.29,3675.91,0.5,,0.3748047862927396,0.5162427320605066,0.3020375673432887,5,25.491440860215057,22.07884731182796,29.849886021505377,6.656531182795699,2.993180645161291,80.94015268817205,0.8152903225806453,0.8303956989247311,16.713539784946235,True,False,True,medium
Dharashiv,Bajra,Kharif,2021,6302.77,2412.7,0.38,0.5,0.3748047862927396,0.4544701627243139,0.3020375673432887,5,25.363744086021505,21.72902580645161,29.986812903225804,5.767150537634409,3.183303225806451,79.15284516129032,0.780810752688172,0.7985354838709677,17.072113978494624,False,False,False,medium
Dharashiv,Bajra,Kharif,2022,232.0,83.0,0.36,0.38,0.3748047862927396,0.5867573679576936,0.3020375673432887,5,25.25835913978495,21.554636559139787,29.94868172043011,5.762812903225806,3.173763440860216,78.58325161290323,0.8040408602150538,0.7990086021505377,16.74376559139785,True,False,True,medium
Dharashiv,Cotton(lint),Kharif,2020,20000.0,33200.0,1.66,,0.3748047862927396,0.5162427320605066,0.3020375673432887,5,25.491440860215057,22.07884731182796,29.849886021505377,6.656531182795699,2.993180645161291,80.94015268817205,0.8152903225806453,0.8303956989247311,16.713539784946235,True,False,True,medium
Dharashiv,Cotton(lint),Kharif,2021,12900.0,17900.0,1.39,1.66,0.3748047862927396,0.4544701627243139,0.3020375673432887,5,25.363744086021505,21.72902580645161,29.986812903225804,5.767150537634409,3.183303225806451,79.15284516129032,0.780810752688172,0.7985354838709677,17.072113978494624,False,False,False,medium
Dharashiv,Cotton(lint),Kharif,2022,2027.43,3026.29,1.49,1.39,0.3748047862927396,0.5867573679576936,0.3020375673432887,5,25.25835913978495,21.554636559139787,29.94868172043011,5.762812903225806,3.173763440860216,78.58325161290323,0.8040408602150538,0.7990086021505377,16.74376559139785,True,False,True,medium
Dharashiv,Gram,Rabi,2020,217137.96,253623.75,1.17,,0.3524496352700218,0.3981382817287878,0.2554357142692641,5,23.55079078341014,16.638681105990784,31.367872811059907,0.0362268817204301,1.9741889400921655,53.37755284178188,0.6639924731182796,0.5194368663594471,18.72149247311828,False,False,False,medium
Dharashiv,Gram,Rabi,2021,227885.51,214410.64,0.94,1.17,0.3649827626682996,0.4563042968723024,0.2585847626175916,5,23.47069677419355,16.8889,30.87407173579109,0.2708864823348694,2.0189714285714286,54.79777342549924,0.6652734254992321,0.5305230414746545,17.661061751152072,False,False,False,medium
Dharashiv,Gram,Rabi,2022,256907.07,237379.56,0.92,0.94,0.3609535871885461,0.4128706167442217,0.269873100243364,5,23.303108602150537,16.08800614439324,31.622215668202767,0.1072946236559139,1.995769431643625,48.92409784946236,0.6469935483870968,0.4805133640552996,19.029540552995392,False,False,False,medium
Dharashiv,Groundnut,Kharif,2020,4034.95,1476.53,0.37,,0.3748047862927396,0.5162427320605066,0.3020375673432887,5,25.491440860215057,22.07884731182796,29.849886021505377,6.656531182795699,2.993180645161291,80.94015268817205,0.8152903225806453,0.8303956989247311,16.713539784946235,True,False,True,medium
Dharashiv,Groundnut,Kharif,2021,4187.26,3701.95,0.88,0.37,0.3748047862927396,0.4544701627243139,0.3020375673432887,5,25.363744086021505,21.72902580645161,29.986812903225804,5.767150537634409,3.183303225806451,79.15284516129032,0.780810752688172,0.7985354838709677,17.072113978494624,False,False,False,medium
Dharashiv,Groundnut,Kharif,2022,1263.62,956.06,0.76,0.88,0.3748047862927396,0.5867573679576936,0.3020375673432887,5,25.25835913978495,21.554636559139787,29.94868172043011,5.762812903225806,3.173763440860216,78.58325161290323,0.8040408602150538,0.7990086021505377,16.74376559139785,True,False,True,medium
Dharashiv,Groundnut,Summer,2020,2479.01,3670.76,1.48,,0.1824775544252276,0.2016780380950753,0.1632770707553799,2,33.53926344086021,26.47601612903226,40.44003225806452,0.4521075268817204,2.5271021505376345,29.739129032258063,0.5947258064516129,0.2590376344086021,23.639005376344087,False,False,False,low
Dharashiv,Groundnut,Summer,2021,2992.97,4198.9,1.4,1.48,0.2222901737677577,0.2254057315463116,0.2191746159892038,2,30.823811827956987,24.466483870967743,37.314741935483866,1.7487043010752688,2.5091290322580644,42.97069892473118,0.6059677419354839,0.4127419354838709,21.819672043010755,False,False,False,low
Dharashiv,Groundnut,Summer,2022,2394.0,2826.0,1.18,1.4,0.2135746977125502,0.219869954984709,0.2072794404403915,2,32.51536021505376,25.49237096774193,39.43545161290323,1.0010268817204302,2.633924731182796,35.16959139784946,0.6000698924731183,0.3122258064516129,21.337682795698925,False,False,False,low
Dharashiv,Jowar,Kharif,2020,13127.96,13955.35,1.06,,0.3748047862927396,0.5162427320605066,0.3020375673432887,5,25.491440860215057,22.07884731182796,29.849886021505377,6.656531182795699,2.993180645161291,80.94015268817205,0.8152903225806453,0.8303956989247311,16.713539784946235,True,False,True,medium
